TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME
1610612737,2025-26,00,Nikola Đurišić,Nikola,nikola-đurišić,,G,6-8,214,"FEB 23, 2004",21.0,R,Mega Basket,1642365,Draft Rights Traded from MIA on 06/27/24,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Kobe Johnson,Kobe,kobe-johnson,,,,,"JAN 15, 2003",22.0,R,UCLA,1642937,Signed on 09/11/25,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Eli John Ndiaye,Eli John,eli-john-ndiaye,,F,6-8,209,"JUN 26, 2004",21.0,R,Real Madrid,1642947,Signed on 07/03/25,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Jacob Toppin,Jacob,jacob-toppin,00,F,6-8,200,"MAY 08, 2000",25.0,2,Kentucky,1631210,Signed on 03/04/25,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Jalen Johnson,Jalen,jalen-johnson,1,F,6-8,219,"DEC 18, 2001",23.0,4,Duke,1630552,#20 Pick in 2021 Draft,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Caleb Houstan,Caleb,caleb-houstan,2,G,6-8,205,"JAN 09, 2003",22.0,3,Michigan,1631216,Signed on 08/19/25,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Keaton Wallace,Keaton,keaton-wallace,2,G,6-3,185,"FEB 26, 1999",26.0,1,Texas-San Antonio,1630811,Signed on 09/29/23,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,N'Faly Dante,N'Faly,nfaly-dante,3,C,6-11,230,"OCT 19, 2001",23.0,1,Oregon,1642368,Signed on 08/18/25,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Luke Kennard,Luke,luke-kennard,3,G,6-5,206,"JUN 24, 1996",29.0,8,Duke,1628379,Signed on 07/08/25,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Dyson Daniels,Dyson,dyson-daniels,5,G,6-7,199,"MAR 17, 2003",22.0,3,NBA G League Ignite,1630700,Traded from NOP on 07/06/24,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Nickeil Alexander-Walker,Nickeil,nickeil-alexander-walker,7,G,6-5,205,"SEP 02, 1998",27.0,6,Virginia Tech,1629638,Traded from MIN on 07/06/25,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Kristaps Porziņģis,Kristaps,kristaps-porziņģis,8,F-C,7-2,240,"AUG 02, 1995",30.0,9,Cajasol Sevilla,204001,Traded from BOS on 07/07/25,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Zaccharie Risacher,Zaccharie,zaccharie-risacher,10,F,6-8,200,"APR 08, 2005",20.0,1,JL Bourg-en-Bresse,1642258,#1 Pick in 2024 Draft,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Trae Young,Trae,trae-young,11,G,6-1,164,"SEP 19, 1998",27.0,7,Oklahoma,1629027,Draft Rights Traded from DAL on 06/21/18,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Asa Newell,Asa,asa-newell,14,F,6-10,220,"OCT 05, 2005",19.0,R,Georgia,1642854,Draft Rights Traded from NOP on 06/25/25,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Onyeka Okongwu,Onyeka,onyeka-okongwu,17,F-C,6-10,240,"DEC 11, 2000",24.0,5,Southern California,1630168,#6 Pick in 2020 Draft,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Mouhamed Gueye,Mouhamed,mouhamed-gueye,18,F,6-10,210,"NOV 09, 2002",22.0,2,Washington State,1631243,Draft Rights Traded from BOS on 06/28/23,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Vít Krejčí,Vít,vít-krejčí,27,G,6-8,195,"JUN 19, 2000",25.0,4,Zaragoza,1630249,Signed on 12/22/23,1610612737,ATL,Atlanta Hawks
1610612737,2025-26,00,Charles Bassey,Charles,charles-bassey,28,C-F,6-10,230,"OCT 28, 2000",24.0,4,Western Kentucky,1629646,Signed on 09/10/25,1610612737,ATL,Atlanta Hawks
1610612738,2025-26,00,RJ Luis Jr.,RJ,rj-luis-jr,,F,6-7,215,"NOV 27, 2002",22.0,R,St. John's,1642961,,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Jayson Tatum,Jayson,jayson-tatum,0,F-G,6-8,210,"MAR 03, 1998",27.0,8,Duke,1628369,#3 Pick in 2017 Draft,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Anfernee Simons,Anfernee,anfernee-simons,4,G,6-3,200,"JUN 08, 1999",26.0,7,Edgewater HS (FL),1629014,Traded from POR on 07/07/25,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Jaylen Brown,Jaylen,jaylen-brown,7,G-F,6-6,223,"OCT 24, 1996",28.0,9,California,1627759,#3 Pick in 2016 Draft,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Josh Minott,Josh,josh-minott,8,F,6-8,205,"NOV 25, 2002",22.0,3,Memphis,1631169,Signed on 07/07/25,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Derrick White,Derrick,derrick-white,9,G,6-4,190,"JUL 02, 1994",31.0,8,Colorado,1628401,Traded from SAS on 02/10/22,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Kendall Brown,Kendall,kendall-brown,10,G,6-7,205,"MAY 11, 2003",22.0,2,Baylor,1631112,Signed on 09/19/25,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Payton Pritchard,Payton,payton-pritchard,11,G,6-1,195,"JAN 28, 1998",27.0,5,Oregon,1630202,#26 Pick in 2020 Draft,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Torrey Craig,Torrey,torrey-craig,12,F,6-5,221,"DEC 19, 1990",34.0,8,South Carolina Upstate,1628470,Signed on 02/08/25,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Ron Harper Jr.,Ron,ron-harper-jr,13,G-F,6-4,233,"APR 12, 2000",25.0,3,Rutgers,1631199,Signed on 09/19/25,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Jalen Bridges,Jalen,jalen-bridges,15,F,6-8,225,"MAY 14, 2001",24.0,1,Baylor,1641779,Signed on 09/19/25,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Chris Boucher,Chris,chris-boucher,25,F,6-9,200,"JAN 11, 1993",32.0,8,Oregon,1628449,Signed on 08/10/25,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Xavier Tillman,Xavier,xavier-tillman,26,F,6-7,245,"JAN 12, 1999",26.0,5,Michigan State,1630214,Traded from MEM on 02/07/24,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Jordan Walsh,Jordan,jordan-walsh,27,G,6-6,205,"MAR 03, 2004",21.0,2,Arkansas,1641775,Draft Rights Traded from SAC on 06/28/23,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Hugo González,Hugo,hugo-gonzález,28,G,6-6,200,"FEB 05, 2006",19.0,R,,1642864,#28 Pick in 2025 Draft,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Max Shulga,Max,max-shulga,29,G,6-5,210,"JUN 25, 2002",23.0,R,Virginia Commonwealth,1642917,Draft Rights Traded from ORL on 06/26/25,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Sam Hauser,Sam,sam-hauser,30,F,6-7,217,"DEC 08, 1997",27.0,4,Virginia,1630573,Signed on 08/13/21,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Al Horford,Al,al-horford,42,C-F,6-9,240,"JUN 03, 1986",39.0,18,Florida,201143,Traded from OKC on 06/18/21,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Luka Garza,Luka,luka-garza,52,C,6-10,243,"DEC 27, 1998",26.0,4,Iowa,1630568,Signed on 07/07/25,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Baylor Scheierman,Baylor,baylor-scheierman,55,G,6-6,205,"SEP 26, 2000",24.0,1,Creighton,1631248,#30 Pick in 2024 Draft,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Amari Williams,Amari,amari-williams,77,F-C,6-11,250,"JAN 28, 2002",23.0,R,Kentucky,1642873,Draft Rights Traded from ORL on 06/26/25,1610612738,BOS,Boston Celtics
1610612738,2025-26,00,Neemias Queta,Neemias,neemias-queta,88,C,7-0,248,"JUL 13, 1999",26.0,4,Utah State,1629674,Signed on 09/19/23,1610612738,BOS,Boston Celtics
1610612739,2025-26,00,Max Strus,Max,max-strus,1,G-F,6-5,215,"MAR 28, 1996",29.0,6,DePaul,1629622,Traded from MIA on 07/06/23,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Lonzo Ball,Lonzo,lonzo-ball,2,G,6-6,190,"OCT 27, 1997",27.0,6,UCLA,1628366,Traded from CHI on 07/06/25,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Evan Mobley,Evan,evan-mobley,4,C,6-11,215,"JUN 18, 2001",24.0,4,Southern California,1630596,#3 Pick in 2021 Draft,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Sam Merrill,Sam,sam-merrill,5,G,6-4,205,"MAY 15, 1996",29.0,5,Utah State,1630241,Signed on 03/03/23,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Craig Porter Jr.,Craig,craig-porter-jr,9,G,6-1,180,"FEB 26, 2000",25.0,2,Wichita State,1641854,Signed on 07/03/23,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Darius Garland,Darius,darius-garland,10,G,6-1,192,"JAN 26, 2000",25.0,6,Vanderbilt,1629636,#5 Pick in 2019 Draft,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,De'Andre Hunter,De'Andre,deandre-hunter,12,F-G,6-8,221,"DEC 02, 1997",27.0,6,Virginia,1629631,Traded from ATL on 02/06/25,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Tristan Thompson,Tristan,tristan-thompson,13,C-F,6-9,254,"MAR 13, 1991",34.0,14,Texas-Austin,202684,Signed on 09/12/23,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Jaylon Tyson,Jaylon,jaylon-tyson,20,G-F,6-6,215,"DEC 02, 2002",22.0,1,California,1642281,#20 Pick in 2024 Draft,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Emoni Bates,Emoni,emoni-bates,21,F,6-8,202,"JAN 28, 2004",21.0,2,Eastern Michigan,1641734,#49 Pick in 2023 Draft,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Larry Nance Jr.,Larry,larry-nance-jr,22,F-C,6-8,245,"JAN 01, 1993",32.0,10,Wyoming,1626204,Signed on 07/06/25,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Tyrese Proctor,Tyrese,tyrese-proctor,24,G,6-6,185,"APR 01, 2004",21.0,R,Duke,1642878,#49 Pick in 2025 Draft,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Nae'Qwan Tomlin,Nae'Qwan,naeqwan-tomlin,30,F,6-10,210,"DEC 19, 2000",24.0,1,Memphis,1641772,Signed on 09/23/24,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Jarrett Allen,Jarrett,jarrett-allen,31,C,6-9,243,"APR 21, 1998",27.0,8,Texas,1628386,Traded from BKN on 01/16/21,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Dean Wade,Dean,dean-wade,32,F-C,6-9,228,"NOV 20, 1996",28.0,6,Kansas State,1629731,Signed on 07/01/19,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Luke Travers,Luke,luke-travers,33,F,6-7,207,"SEP 03, 2001",24.0,1,Rockingham Flames (Aus.),1631247,#56 Pick in 2022 Draft,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Donovan Mitchell,Donovan,donovan-mitchell,45,G,6-3,215,"SEP 07, 1996",29.0,8,Louisville,1628378,Traded from UTA on 09/03/22,1610612739,CLE,Cleveland Cavaliers
1610612739,2025-26,00,Saliou Niang,Saliou,saliou-niang,77,G,6-5,190,"MAY 14, 2004",21.0,R,,1643008,#58 Pick in 2025 Draft,1610612739,CLE,Cleveland Cavaliers
1610612740,2025-26,00,Garrison Brooks,Garrison,garrison-brooks,,C,6-10,240,"JUN 29, 1999",26.0,R,Mississippi State,1631365,Signed on 09/02/25,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Christian Shumate,Christian,christian-shumate,,,,,"JUL 24, 2002",23.0,R,,1643104,Signed on 09/17/25,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Jeremiah Fears,Jeremiah,jeremiah-fears,0,G,6-4,190,"OCT 14, 2006",18.0,R,Oklahoma,1642847,#7 Pick in 2025 Draft,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Zion Williamson,Zion,zion-williamson,1,F,6-6,284,"JUL 06, 2000",25.0,5,Duke,1629627,#1 Pick in 2019 Draft,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Jalen McDaniels,Jalen,jalen-mcdaniels,2,F,6-9,190,"JAN 31, 1998",27.0,6,San Diego State,1629667,Signed on 09/02/25,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Herbert Jones,Herbert,herbert-jones,2,F,6-7,206,"OCT 06, 1998",26.0,4,Alabama,1630529,#35 Pick in 2021 Draft,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Jordan Poole,Jordan,jordan-poole,3,G,6-4,194,"JUN 19, 1999",26.0,6,Michigan,1629673,Traded from WAS on 07/06/25,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Hunter Dickinson,Hunter,hunter-dickinson,4,C,7-1,255,"NOV 25, 2000",24.0,R,Michigan,1630621,Signed on 07/03/25,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Dejounte Murray,Dejounte,dejounte-murray,5,G,6-4,180,"SEP 19, 1996",29.0,8,Washington,1627749,Traded from ATL on 07/06/24,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Jaden Springer,Jaden,jaden-springer,9,G,6-4,202,"SEP 25, 2002",22.0,4,Tennessee,1630531,Signed on 07/31/25,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Bryce McGowens,Bryce,bryce-mcgowens,11,G,6-6,190,"NOV 08, 2002",22.0,3,Nebraska,1631121,Signed on 07/30/25,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Micah Peavy,Micah,micah-peavy,14,G-F,6-7,215,"JUL 16, 2001",24.0,R,Georgetown,1642877,Draft Rights Traded from WAS on 07/06/25,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Jose Alvarado,Jose,jose-alvarado,15,G,6-0,179,"APR 12, 1998",27.0,4,Georgia Tech,1630631,Signed on 08/18/21,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Karlo Matković,Karlo,karlo-matković,17,F-C,6-10,231,"MAR 30, 2001",24.0,1,Mega Basket,1631255,#52 Pick in 2022 Draft,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Yves Missi,Yves,yves-missi,21,C,6-11,235,"MAY 14, 2004",21.0,1,Baylor,1642274,#21 Pick in 2024 Draft,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Derik Queen,Derik,derik-queen,22,C,6-10,250,"DEC 27, 2004",20.0,R,Maryland,1642852,Draft Rights Traded from ATL on 06/25/25,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Trey Alexander,Trey,trey-alexander,23,G,6-4,185,"MAY 02, 2003",22.0,1,Creighton,1641725,Signed on 07/03/25,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Jordan Hawkins,Jordan,jordan-hawkins,24,G,6-5,190,"APR 29, 2002",23.0,2,Connecticut,1641722,#14 Pick in 2023 Draft,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Trey Murphy III,Trey,trey-murphy-iii,25,F,6-8,206,"JUN 18, 2000",25.0,4,Virginia,1630530,Draft Rights Traded from MEM on 08/07/21,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Saddiq Bey,Saddiq,saddiq-bey,41,G-F,6-7,215,"APR 09, 1999",26.0,4,Villanova,1630180,Traded from WAS on 07/06/25,1610612740,NOP,New Orleans Pelicans
1610612740,2025-26,00,Kevon Looney,Kevon,kevon-looney,55,F,6-9,222,"FEB 06, 1996",29.0,10,UCLA,1626172,Signed on 07/07/25,1610612740,NOP,New Orleans Pelicans
1610612741,2025-26,00,Wooga Poplar,Wooga,wooga-poplar,,F,6-5,197,"JAN 05, 2003",22.0,R,Miami,1642390,Signed on 07/06/25,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Caleb Grill,Caleb,caleb-grill,,G,6-3,205,"JUN 15, 2000",25.0,R,Missouri,1642934,Signed on 07/06/25,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Coby White,Coby,coby-white,0,G,6-5,195,"FEB 16, 2000",25.0,6,North Carolina,1629632,#7 Pick in 2019 Draft,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Josh Giddey,Josh,josh-giddey,3,G,6-8,216,"OCT 10, 2002",22.0,4,NBA Global Academy,1630581,Traded from OKC on 06/21/24,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Jevon Carter,Jevon,jevon-carter,5,G,6-1,200,"SEP 14, 1995",30.0,7,West Virginia,1628975,Signed on 07/10/23,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Dalen Terry,Dalen,dalen-terry,7,F,6-7,195,"JUL 12, 2002",23.0,3,Arizona,1631207,#18 Pick in 2022 Draft,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Nikola Vučević,Nikola,nikola-vučević,9,C,6-10,260,"OCT 24, 1990",34.0,14,Southern California,202696,Traded from ORL on 03/25/21,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Ayo Dosunmu,Ayo,ayo-dosunmu,11,G,6-5,200,"JAN 17, 2000",25.0,4,Illinois,1630245,#38 Pick in 2021 Draft,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Zach Collins,Zach,zach-collins,12,F-C,6-11,250,"NOV 19, 1997",27.0,7,Gonzaga,1628380,Traded from SAS on 02/03/25,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Kevin Huerter,Kevin,kevin-huerter,13,G-F,6-7,198,"AUG 27, 1998",27.0,7,Maryland,1628989,Traded from SAC on 02/03/25,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Matas Buzelis,Matas,matas-buzelis,14,F,6-10,209,"OCT 13, 2004",20.0,1,NBA G League Ignite,1641824,#11 Pick in 2024 Draft,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Julian Phillips,Julian,julian-phillips,15,F,6-8,198,"NOV 05, 2003",21.0,2,Tennessee,1641763,Draft Rights Traded from WAS on 06/28/23,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Mouhamadou Gueye,Mouhamadou,mouhamadou-gueye,16,F,6-9,210,"JUL 06, 1998",27.0,1,Pittsburgh,1631338,Signed on 09/08/25,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Yuki Kawamura,Yuki,yuki-kawamura,17,G,5-8,159,"MAY 02, 2001",24.0,1,Yokohama B-Corsairs (Japan),1642530,Signed on 07/19/25,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Emanuel Miller,Emanuel,emanuel-miller,20,F,6-7,215,"JUN 19, 2000",25.0,1,TCU,1641801,Signed on 12/27/24,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Talen Horton-Tucker,Talen,talen-horton-tucker,22,G,6-4,234,"NOV 25, 2000",24.0,6,Iowa State,1629659,Signed on 09/04/24,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Noa Essengue,Noa,noa-essengue,24,F,6-10,200,"DEC 18, 2006",18.0,R,,1642855,#12 Pick in 2025 Draft,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Jalen Smith,Jalen,jalen-smith,25,F-C,6-9,215,"MAR 16, 2000",25.0,5,Maryland,1630188,Signed on 07/08/24,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Tre Jones,Tre,tre-jones,30,G,6-1,185,"JAN 08, 2000",25.0,5,Duke,1630200,Traded from SAS on 02/03/25,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Isaac Okoro,Isaac,isaac-okoro,35,F-G,6-5,225,"JAN 26, 2001",24.0,5,Auburn,1630171,Traded from CLE on 07/06/25,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Patrick Williams,Patrick,patrick-williams,44,F,6-7,215,"AUG 26, 2001",24.0,5,Florida State,1630172,#4 Pick in 2020 Draft,1610612741,CHI,Chicago Bulls
1610612741,2025-26,00,Lachlan Olbrich,Lachlan,lachlan-olbrich,47,C,6-10,236,"DEC 30, 2003",21.0,R,Illawarra,1642950,Draft Rights Traded from LAL on 06/30/25,1610612741,CHI,Chicago Bulls
1610612742,2025-26,00,Moussa Cisse,Moussa,moussa-cisse,,C,6-10,220,"SEP 10, 2002",23.0,R,Memphis,1630619,Signed on 07/08/25,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Matthew Cleveland,Matthew,matthew-cleveland,,G-F,6-7,210,"SEP 15, 2002",23.0,R,Miami,1642888,Signed on 07/08/25,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Miles Kelly,Miles,miles-kelly,,G,6-6,190,"JAN 26, 2003",22.0,R,Auburn,1642939,Signed on 07/03/25,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Ryan Nembhard,Ryan,ryan-nembhard,,G,6-0,180,"MAR 10, 2003",22.0,R,Gonzaga,1642948,Signed on 07/03/25,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Max Christie,Max,max-christie,00,G,6-5,190,"FEB 10, 2003",22.0,3,Michigan State,1631108,Traded from LAL on 02/02/25,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Danté Exum,Danté,danté-exum,0,G,6-5,214,"JUL 13, 1995",30.0,8,Australian Institute of Sport,203957,Signed on 07/14/23,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Jaden Hardy,Jaden,jaden-hardy,1,G,6-3,198,"JUL 05, 2002",23.0,3,NBA G League Ignite,1630702,Draft Rights Traded from SAC on 06/24/22,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Dereck Lively II,Dereck,dereck-lively-ii,2,C,7-1,230,"FEB 12, 2004",21.0,2,Duke,1641726,Draft Rights Traded from OKC on 07/06/23,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Anthony Davis,Anthony,anthony-davis,3,F-C,6-10,253,"MAR 11, 1993",32.0,13,Kentucky,203076,Traded from LAL on 02/02/25,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,D'Angelo Russell,D'Angelo,dangelo-russell,5,G,6-3,193,"FEB 23, 1996",29.0,10,Ohio State,1626156,Signed on 07/06/25,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Dwight Powell,Dwight,dwight-powell,7,F-C,6-10,240,"JUL 20, 1991",34.0,11,Stanford,203939,Traded from BOS on 12/18/14,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Brandon Williams,Brandon,brandon-williams,10,G,6-1,190,"NOV 22, 1999",25.0,3,Arizona,1630314,Signed on 12/28/23,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Kyrie Irving,Kyrie,kyrie-irving,11,G,6-2,195,"MAR 23, 1992",33.0,14,Duke,202681,Traded from BKN on 02/06/23,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Naji Marshall,Naji,naji-marshall,13,F,6-6,220,"JAN 24, 1998",27.0,5,Xavier,1630230,Signed on 07/06/24,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Caleb Martin,Caleb,caleb-martin,16,F,6-5,205,"SEP 28, 1995",29.0,6,Nevada,1628997,Traded from PHI on 02/04/25,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Daniel Gafford,Daniel,daniel-gafford,21,F-C,6-10,265,"OCT 01, 1998",26.0,6,Arkansas,1629655,Traded from WAS on 02/08/24,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Kai Jones,Kai,kai-jones,23,C-F,6-11,221,"JAN 19, 2001",24.0,3,Texas,1630539,Signed on 03/03/25,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,P.J. Washington,P.J.,pj-washington,25,F,6-6,230,"AUG 23, 1998",27.0,6,Kentucky,1629023,Traded from CHA on 02/08/24,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Klay Thompson,Klay,klay-thompson,31,G,6-5,220,"FEB 08, 1990",35.0,12,Washington State,202691,Traded from GSW on 07/06/24,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,Cooper Flagg,Cooper,cooper-flagg,32,F,6-8,205,"DEC 21, 2006",18.0,R,Duke,1642843,#1 Pick in 2025 Draft,1610612742,DAL,Dallas Mavericks
1610612742,2025-26,00,D'Moi Hodge,D'Moi,dmoi-hodge,55,G,6-3,188,"DEC 20, 1998",26.0,1,Missouri,1641793,Signed on 09/19/25,1610612742,DAL,Dallas Mavericks
1610612743,2025-26,00,Tamar Bates,Tamar,tamar-bates,,G,6-5,195,"FEB 21, 2003",22.0,R,Missouri,1642926,Signed on 07/02/25,1610612743,DEN,Denver Nuggets
1610612743,2025-26,00,Curtis Jones,Curtis,curtis-jones,,G,6-4,195,"OCT 04, 2001",23.0,R,Iowa State,1642938,Signed on 07/21/25,1610612743,DEN,Denver Nuggets
1610612743,2025-26,00,Christian Braun,Christian,christian-braun,0,G,6-6,220,"APR 17, 2001",24.0,3,Kansas,1631128,#21 Pick in 2022 Draft,1610612743,DEN,Denver Nuggets
1610612743,2025-26,00,Moses Brown,Moses,moses-brown,3,C,7-2,258,"OCT 13, 1999",25.0,6,UCLA,1629650,Signed on 09/12/25,1610612743,DEN,Denver Nuggets
1610612743,2025-26,00,Julian Strawther,Julian,julian-strawther,3,G,6-6,205,"APR 18, 2002",23.0,2,Gonzaga,1631124,Draft Rights Traded from IND on 06/23/23,1610612743,DEN,Denver Nuggets
1610612743,2025-26,00,Russell Westbrook,Russell,russell-westbrook,4,G,6-4,200,"NOV 12, 1988",36.0,17,UCLA,201566,Signed on 07/26/24,1610612743,DEN,Denver Nuggets
1610612743,2025-26,00,Hunter Tyson,Hunter,hunter-tyson,5,F,6-8,215,"JUN 13, 2000",25.0,2,Clemson,1641816,Draft Rights Traded from OKC on 06/23/23,1610612743,DEN,Denver Nuggets
1610612743,2025-26,00,DeAndre Jordan,DeAndre,deandre-jordan,6,C,6-11,265,"JUL 21, 1988",37.0,17,Texas A&M,201599,Signed on 07/11/22,1610612743,DEN,Denver Nuggets
1610612743,2025-26,00,Peyton Watson,Peyton,peyton-watson,8,G,6-7,200,"SEP 11, 2002",23.0,3,UCLA,1631212,Draft Rights Traded from OKC on 06/23/22,1610612743,DEN,Denver Nuggets
1610612743,2025-26,00,Tim Hardaway Jr.,Tim,tim-hardaway-jr,10,G-F,6-5,205,"MAR 16, 1992",33.0,12,Michigan,203501,Signed on 07/10/25,1610612743,DEN,Denver Nuggets
1610612743,2025-26,00,Bruce Brown,Bruce,bruce-brown,11,G-F,6-4,202,"AUG 15, 1996",29.0,7,Miami,1628971,Signed on 07/09/25,1610612743,DEN,Denver Nuggets
